93
253
1486
283
274
2216
1143
3222
1079
1490
844
102
60
2358
2011
4767
462
507
1523
820
234
88
749
2373
304
236
783
124
488
86
428
179
128
316
826
174
332
836
582
2172
117
635
418
260
813
555
434
289
165
94
830
160
255
475
1400
583
132
254
1697
391
664
193
4640
694
121
267
235
481
939
166
226
4218
198
271
752
2080
148
1002
711
861
145
1504
327
277
121
482
752
312
1760
342
284
86
220
323
2476
351
324
1471
1121
208
305
760
90
200
142
806
263
1247
237
364
228
391
184
398
542
1388
1855
4225
471
6131
2474
141
198
233
236
5195
284
806
393
190
1177
1043
405
633
511
1441
2848
232
273
1367
1977
148
1211
1261
259
1250
1668
2648
1329
1680
412
547
1613
159
1875
167
133
430
521
3519
222
872
2629
137
1620
406
355
334
2546
2159
278
118
140
3681
337
390
214
1549
458
1123
1018
915
307
612
713
253
5409
2313
2214
325
224
493
216
735
1435
84
156
460
185
93
229
364
526
3751
2131
62
161
354
716
200
154
585
984
385
98
209
229
246
332
361
453
373
167
181
2566
342
578
3081
1034
88
154
101
719
692
669
207
473
3123
175
403
172
233
1493
155
97
376
274
756
115
789
274
133
555
1249
292
548
252
423
3380
271
262
1341
3389
280
214
213
687
262
162
533
453
1904
276
399
3344
239
923
426
728
2952
54
347
273
679
4230
21
554
549
148
681
119
481
278
1196
1888
103
85
469
986
231
610
280
121
1467
159
150
1211
655
174
183
218
55
85
1250
174
1287
1770
144
319
225
215
609
672
1552
1644
3353
365
409
461
557
367
3222
165
480
1383
1503
800
263
499
3005
97
31
1302
402
2179
193
770
737
719
906
1215
506
326
466
879
253
237
69
2168
1282
117
261
251
613
487
485
138
210
237
560
106
407
329
292
2007
336
519
182
86
1262
609
3540
384
149
685
176
1150
267
2187
1091
